Power_Level,Angle,Beam_0,Beam_1,Beam_2,Beam_3,Beam_4,Beam_5,Beam_6,Beam_7,Beam_8,Beam_9,Beam_10,Beam_11,Beam_12,Beam_13,Beam_14,Beam_15,Beam_16,Beam_17,Beam_18,Beam_19,Beam_20,Beam_21,Beam_22,Beam_23,Beam_24,Beam_25,Beam_26,Beam_27,Beam_28,Beam_29,Beam_30,Beam_31,Beam_32,Beam_33,Beam_34,Beam_35,Beam_36,Beam_37,Beam_38,Beam_39,Beam_40,Beam_41,Beam_42,Beam_43,Beam_44,Beam_45,Beam_46,Beam_47,Beam_48,Beam_49,Beam_50,Beam_51,Beam_52,Beam_53,Beam_54,Beam_55,Beam_56,Beam_57,Beam_58,Beam_59,Beam_60,Beam_61,Beam_62
700,-35.0,13500.35430012464,14683.505258891426,14211.126523869963,14201.333236340648,16982.784502272047,16123.808575425512,19570.97600431857,21310.77877793533,20131.41287008716,19504.28611383144,17477.495074133833,18141.650649259565,14130.997202600358,14643.680705892468,13900.34993007029,12565.850314473995,14051.901441823473,14236.222473107307,13459.871257748367,13502.791020314544,14767.98138998357,13921.039248940662,13708.356130635912,13036.602921496671,13096.733834961684,13668.242669550184,13965.086011764128,12644.08720926131,13986.850829674137,14954.68596960288,13041.198066654208,13894.198130189958,13433.76078031461,13488.915664307442,13279.701491101732,13347.333509992965,13352.087689117216,12684.213722393331,13181.855838701797,12440.6851330659,13354.395222539244,12921.608441872457,13878.151514370624,14005.789419240757,14646.46539440181,13535.79034927809,13277.74834903061,14546.515711989374,13770.619055709249,13504.014799087849,13421.077649537934,12662.660607588248,13182.115893595826,12845.38164180667,14191.255106504615,13230.325514790262,13373.243761501322,12797.27916439885,13988.687031655934,14178.363669068076,13424.077939650297,13354.13693705161,13018.219578264248
700,-34.0,12967.027158787829,14600.557539268648,14245.8567618979,13327.867734140898,16252.696695611128,16863.25700490622,17235.51580664546,20296.776110360966,18636.714418932428,20503.818843321475,19457.35669249946,18352.25855706121,13802.467217138115,14609.582356111943,13280.286709950768,13274.346892215564,13325.19358259179,14154.36458108794,14650.85780102027,13178.971578138971,14005.141069124336,13799.475411309597,12865.103962671672,13549.823560632518,13772.321199865866,13687.5274569121,13480.667154683211,13515.725083904592,14044.678387986649,14266.157093910711,13168.749026661331,13225.606398931166,13458.899770898815,12980.029088606523,13833.798772329988,13583.488310870958,13393.240206307291,13981.292372559266,13439.157577064374,12540.454815658572,13415.89472130737,11970.249885554424,12859.198860155577,13983.9269089613,13681.46797892634,13333.324973200904,13275.908826805056,15033.908637806027,12536.90569675742,13361.393656797898,14250.606499804037,13385.485303670805,13116.753804259864,13416.76250332811,14164.39278308571,13892.031018752146,13423.337019540868,13040.661566884506,13851.506710437194,13517.052357960809,12822.857748337054,12594.858279883283,12305.09303916752
700,-33.0,14092.09179422179,13769.143770671695,14563.999975924984,13864.1822657772,15744.597229843335,15375.9333998863,16772.921909538185,19286.064547059155,17629.87774062607,19723.297936836443,19877.67500918683,18563.543966709323,15531.441889797346,14426.291398600137,13406.637194217325,12633.520475356496,13338.539653187729,13619.306229177717,13917.49717158301,13020.418197731247,13197.331068746356,14580.180085062722,13983.70543909516,13176.4501591619,13072.088331484225,13254.817562414064,13091.050621098602,13423.156928165406,14391.83911822386,14497.726918864422,13275.948747135955,14519.834492950986,12899.16574012061,13316.884707677797,13511.898666941732,13492.987624804831,13187.52510490099,13481.970004876792,13344.528861383713,13261.720234283672,12502.040326030065,12658.025694400245,13093.859977955964,14085.227561479369,13553.122476708477,13993.975445272556,12651.78200365774,13833.897231014496,12792.462248141172,13663.26115758954,13168.125271363677,12904.806235476037,12963.740071336768,13823.38777854614,13677.387649090237,13303.11863571618,13574.36027535894,13534.614199780272,12910.90825689911,12705.28676595066,14334.374888544871,13417.57169695387,12358.755061812262
700,-32.0,13522.374081823378,14251.459228154275,13662.680164921165,13049.61602707081,14362.327482023484,14333.924958903834,14893.54980550062,18325.492618310065,17564.256689200083,18927.99812503647,19903.87925009541,18931.909109895303,15051.37408813326,14318.296921317902,13855.6568881779,13740.558679058153,12929.931376185534,13677.672768245817,14469.849243937202,13340.770588979223,13460.693955355217,14163.523550550355,14276.914418146102,13620.122043830735,13335.554557117652,12772.258989861974,13439.751169392785,13765.125063838024,13603.184356139882,14075.946004634516,12962.348283960851,13049.0736691611,13147.303607041467,13748.19058679859,13948.455785111742,13337.402285032911,13860.697527031229,13043.249989742955,13578.433919249472,13757.543184432156,13069.93116569029,13270.302314833569,12656.814175847612,14221.143014609588,13263.362785301591,13187.70764276448,13326.28162537668,12167.098574997428,13092.944250638244,13409.634522768498,12781.549878525868,13353.694516105885,12886.079167599546,13808.73556471192,12837.121736434365,13422.75165789216,12867.2491788736,12720.142839167296,13381.441767624232,13440.62922620304,12874.38678747601,12872.179034778135,13256.242471637604
700,-31.0,14067.436362429737,14323.788411348523,13564.080238919969,12724.106036201389,13492.023815719907,13647.175210624426,15324.331927060244,16244.008960462084,16452.05256544733,18267.476527374354,20582.88752486785,18992.90628449037,16759.309782793644,15734.861283266408,14313.013072213464,13268.707583094869,13041.560560733433,13881.962617238883,14234.25379712167,13412.408099033037,13346.664208725202,13412.615331968404,14588.674092866717,14096.326192291428,13718.741461258296,13311.879726302568,13737.063420465847,13306.783303172471,13437.921383227553,14779.293807145255,12976.222107213924,12880.600676624012,13737.391165208232,14256.685809890305,14010.96698577187,13187.440869579745,13705.049883487693,13446.569476011286,13355.975404004956,12887.883355894292,13687.100428110698,13410.0387227975,13203.474129751346,13975.44012427398,13004.4071643583,13064.49761232786,13602.740908131616,13369.516816561923,12360.64576482104,12767.999589017145,12882.429461577418,12567.763552526709,12894.90039275724,13523.185140523508,12586.63159374241,13286.685328372074,12278.95867362251,12853.95084936602,13565.116468950437,13305.713907522077,14152.819763927277,12860.421685585046,14507.33988835654
700,-30.0,14176.82584744184,14429.054126749044,13080.929363352858,13639.729105234495,13498.824283214202,14285.11754699654,14446.37127631385,15186.75356944175,15253.000512175986,16880.11719477874,18916.946464485267,19686.79289499147,18192.44422702548,16147.666393980437,14723.53732319042,13925.45084740819,13768.454326466455,14198.14832615883,14236.283913868476,12499.384242167813,13930.866655534272,12998.159210403996,14172.207905895391,13088.215613415045,14069.021678640624,14524.32286046144,13061.282960133953,12250.285410127177,13480.209933270797,14975.7626516474,12868.416941690408,13624.741487670097,12236.460060700909,13277.288058420014,14217.150719394644,13152.21061209446,13263.944686013034,12495.350047819928,13745.386761754946,12463.279756651256,13330.335180470413,13348.149449319746,13426.00099866632,13693.856344774224,13898.220517524178,13473.449255222777,13740.225116886362,12843.848747694174,13504.813858069792,13659.672776887466,12258.439580768472,12396.679074320517,12757.22562545204,12599.989533537157,13590.792850615871,14278.625337670916,12893.911729064288,13500.13127330715,13187.52244126997,13025.482223068087,12894.888718287732,13326.709051745234,12327.054719213342
700,-29.0,13294.511703025111,13781.076663359294,13707.623047727502,14182.096779509253,13867.763881149278,13478.018865052867,13901.128730631495,14616.3584079391,13335.174601186323,16966.771400476784,18373.643692289363,19093.44203956007,18417.810368843537,18225.663136868912,16003.043671211755,14715.315728214218,13958.899109332502,13500.44000440993,14239.260833896846,14229.99856744175,12567.73518137931,12242.586899631697,13218.070619231215,13437.305366880511,14031.510849409777,13120.526428554816,13142.328221714695,13520.569969388427,13488.175225446084,13917.590411584815,12841.684548240886,13709.394308682033,13132.85574899134,13665.741672947175,13974.938685042864,14009.449623367946,13230.428829506089,14968.297698746754,14830.88071797453,13242.099939373054,12962.758179782297,13331.478386925572,13348.626072914314,13671.232326509184,13242.151560403368,12840.67220495708,13887.12566510947,12801.43820783799,12848.710777996195,13275.76004325294,13318.516997216857,13850.95471206008,13625.93811925318,14026.062050139475,13153.142240336783,13433.899756934754,13340.599995122688,13519.536016776825,13263.424737197229,13415.64620143729,12897.576329534462,12849.701996490094,12859.567804899536
700,-28.0,13339.539211862684,13233.044269146874,13198.754371159324,13863.050982228377,13714.870293540178,13536.2522862484,13237.812753775544,13528.187923852249,13552.891245735984,15250.39651045136,19041.387642236863,17960.34651225851,19223.409416282186,17327.687072474262,17595.863042743644,15219.59755067031,15238.670520008724,13187.46491342753,13753.353139272504,13868.476776267802,13144.640071305605,13694.2058639741,13627.12940720266,13255.621316916388,13513.47104764949,13588.81443334999,12968.596408695474,13484.335265583946,13451.583685102036,14405.390245837743,13391.90138215079,12872.586892699335,13122.062459128754,13536.225463323352,13936.378511593794,13799.185813404289,12717.92032946288,13672.571814348865,14160.039834050787,12973.320759414864,12736.183872324194,12659.851892593542,13475.836128727036,13001.51533329713,13771.048119249088,13097.830667630124,12761.274928548884,13156.927300842424,12830.054259073244,12664.513719061304,13687.41507180403,13648.615154649458,12970.797047774948,13218.696773959711,13491.190754643132,12470.93269718274,13261.833283854236,12490.705544746836,12811.853026696948,13272.639893323736,12703.931164581343,12206.276936169928,12893.446701349036
700,-27.0,13558.810263991858,13586.115805139554,14015.43717379698,13678.790396423909,12951.180359105536,14125.35399615873,12972.09362578674,13304.31588361167,13696.4037372249,14081.926781432345,16077.338315336736,17029.138728956426,18623.952322059864,16667.226484817053,17512.325578619508,17260.550815149752,15398.166774993651,14678.51581222462,13717.96639728771,13629.134116312878,13057.193356536283,12502.182657616286,13031.999216725855,13247.947451464845,13539.193647400369,13694.948943907037,13177.033055010572,12700.731002363764,12744.02440411192,13221.995327741415,13107.45137256801,13644.789367816398,13012.902196686106,13000.323517451749,13072.432324191648,13614.696014310572,13554.41989640507,14003.724074450482,14413.921702082398,12680.60730632945,13297.761403207864,13077.334559768104,13386.668583543802,12731.17050517574,13505.300158560323,13083.673465857806,13312.111740230956,12921.153944566286,12442.571316165311,12735.33384332986,12246.683460717832,13049.095770524757,13324.538355816823,13278.675089384207,13449.474093112403,13235.424745379683,13337.230261310857,12411.584159613098,13243.759430079204,12834.163631712194,13820.07070244236,13493.244389208998,12535.293836475292
700,-26.0,13870.623537855328,13276.680344547183,14551.7442631697,13974.382450832523,13738.498002690492,13806.202531954284,13824.003974492887,13685.76369309434,13533.198247263508,13647.194489581216,15037.912217703344,15175.128263829734,18696.093587530697,17880.04368926887,17202.497580076273,17553.027525889036,17515.408842846024,15552.003334814264,13801.986033837904,12938.402968552622,13226.560453770016,12224.462487228444,13569.03650013466,13287.3673896412,12832.26256681948,13730.63023493989,12847.694640678055,12859.987576723328,12743.56567960992,13142.434071758087,13953.977939651077,12581.87394761078,13339.177780167394,12368.346819558252,13113.379302069196,14183.203990054157,12889.2101905827,13119.40057321468,13245.85458038652,13144.612562005264,12950.447354277128,12717.84660444049,13921.3667151888,13477.119904924522,13666.231841206783,12865.728813172327,11947.356073222032,12769.275223118242,13181.135335991265,12947.582960905358,13082.086566007323,14934.99657779896,12421.449650016908,12753.328072538969,13583.760237116208,12218.702304636348,12484.930991628957,12768.37281530348,12967.01455548688,12620.279919841603,13052.988987759303,12927.13736955589,13325.164590212911
700,-25.0,12992.045696840894,14678.48653416326,13782.00011560867,14032.251832681524,14601.995523274358,13598.151214194004,13293.673203351638,13344.897431515525,12856.34437993266,13341.448540076211,13702.220948537284,14096.661241505297,17826.505426327392,18092.726841279968,18459.028079664247,18166.90223914213,17950.54185735749,17663.486304356156,14537.726743306728,13326.118557805072,13703.737806823568,13534.892117534971,14415.519024190577,13147.55023140469,12985.760836475836,12844.15589729422,13024.119960260625,13550.800517902157,13270.162997069408,12920.415723922682,12770.944036464314,12626.51318170866,13289.141070368572,13375.409228336594,13078.474788025198,14298.362571551184,12844.80259947546,12532.271384163862,13459.182322767636,14293.079885811672,13578.488607776397,13646.306619683692,12404.11072106618,12843.056818719502,14424.047702755102,13558.076851329894,12522.292114101998,12374.37367108664,13408.697385473724,13681.900334340204,13451.336825825212,12619.723164114666,12557.41005535862,13131.147158769894,12733.963789936724,13865.19569732374,13453.943086059087,13205.049080544297,12878.161981466368,13073.135051537423,12818.273700062964,12966.98433905916,13081.927978896572
700,-24.0,13803.830521756332,14521.701836142844,13515.384984005508,13513.056786339272,13349.686516546042,13667.963984296846,14069.158484982492,13930.989063518344,13235.611979807976,13292.640389904762,14428.977908215116,14801.30972180527,17075.07222306076,16795.043080709533,17613.328331629877,20526.55955889436,19444.216244543728,18952.533884805696,15818.494417449288,13930.655729590935,13167.35715670988,13571.83079896542,14029.903771622356,13946.52638251213,13908.049211961208,14445.777567292254,12580.462820223218,12833.509933519894,15236.81867253849,12973.758951925754,12357.806448259757,13098.642771969618,12935.990023277169,12384.389075277631,12992.080703274947,13484.65710996791,13178.737342724296,13793.586265058191,13910.570866148271,13314.85620617962,13556.971939872472,13464.755624645531,13731.353656748244,13397.07652722182,13181.93509447083,13563.210754600812,13585.807157344392,12872.697966416728,13217.646360373808,14218.121662898056,12991.798871493476,13306.11244212339,13206.51720785176,13388.467383597948,12916.856408807584,13223.860719732147,13121.865610012948,12591.862075220752,13379.494675463176,13091.424004999715,12634.401119803388,12185.778444574446,12838.175447031825
700,-23.0,13284.180016012137,14624.82068739921,13167.917718097404,14294.758109221431,13516.14072584617,14426.449965886031,13413.965660292011,13087.512481161157,12736.680292380885,13098.02708047404,12443.864669886963,14125.077806585392,14781.508495208707,16491.72078154391,16473.870497261705,20181.73307715648,20412.009691063067,21204.97007703944,17269.10300999778,14868.221958899429,14006.000593159311,13273.19947388424,13172.101237613118,13462.447374199324,13461.528237786006,13369.911464546934,12910.330163664932,13084.33449733706,13335.50297937734,13473.999929014297,13171.481615366103,13613.141322611127,14133.444105850644,13123.915106531971,13952.354807442738,13853.842784232873,13438.489723103192,12927.628350942712,13576.116365729042,13789.812131291286,13313.385728933816,13332.528837293055,12002.912320289244,13316.092970386551,14157.341422754122,12974.48121307442,13528.389308565926,12981.489764572998,13259.04330005338,13730.829097724873,13024.348674272624,12477.9058040265,12711.987349777835,12693.365709958587,13413.721298228396,12612.327850239326,13010.292397045248,13201.449845869436,13043.260778253483,13329.278578317251,13176.405277498525,13411.778732915536,12707.030035428174
700,-22.0,13383.223929813672,13823.176211880056,13465.710116234675,14362.944053244812,13574.568523079231,13268.499422132794,13350.167921753698,13683.977514015003,14299.05248389638,14909.305829479968,13374.814538507911,13793.061600822091,14818.086590846253,15523.379027914418,15416.08237569204,18159.23444253256,19838.85385568183,23189.16685191705,19153.36031740333,15986.540480786643,13940.855897639232,13378.496086140713,14000.320863428937,13680.256415802112,13211.287669628307,13191.492796624314,13965.844948587295,13334.279453320574,13434.991022802562,13501.912173886283,12690.737835114553,13367.364534874105,13503.613269660334,13258.854899489112,13044.957847796712,13469.479370913095,13050.496771476615,13873.36005729636,13515.207094512049,13763.607080798603,13421.12782137321,14056.615176198044,12260.532186789676,12860.051457472982,14110.826236429428,13564.903512895433,13307.500972267742,13088.555555826477,13229.44166392789,12731.704889921424,13064.246564157169,12438.77745658998,13004.227665636748,12897.816978583533,13511.551153785134,13425.561100998348,12939.696446044254,12410.340024548785,13292.286772928186,13232.867962395903,12855.119787024229,14029.344097835312,13294.952437213138
700,-21.0,13564.003652613072,13991.445514459863,13741.410963719984,13122.236024419966,14058.75871431414,13351.766371672027,13989.023211665784,13419.433428842936,13815.845190945462,14559.08857730088,13532.856102622482,13451.234392550256,15056.569022746004,15044.972056144125,14547.7624208264,18313.49078611889,18578.59646994707,23308.74153897599,20698.401615218405,17453.783488223806,14570.366716767709,14275.178269200904,13436.160031210222,13834.474412884105,13593.576872140931,13340.999030477346,14266.639927873992,13465.278531157368,13033.445450826628,13680.329222162043,13647.414479559866,14183.10426100935,12773.193818712449,13629.317416015225,13118.988823471713,13778.153052421982,12939.896190111103,13279.12798843534,13295.746599072743,13770.244495584431,13316.777435818904,14201.684526077865,12311.244145420287,12695.675297721264,14233.936010852998,12403.17780750889,12943.931855062068,12572.888742222587,12915.789951224822,13101.938882481529,13471.50219958699,12154.768807682258,13409.714091371316,13476.82170059144,12489.879682661824,13713.757409605663,12776.998643105577,13282.02528875318,12909.12379740628,12945.891718237655,13043.032303470956,14318.71688980054,12806.23527022772
