Power_Level,Angle,Beam_0,Beam_1,Beam_2,Beam_3,Beam_4,Beam_5,Beam_6,Beam_7,Beam_8,Beam_9,Beam_10,Beam_11,Beam_12,Beam_13,Beam_14,Beam_15,Beam_16,Beam_17,Beam_18,Beam_19,Beam_20,Beam_21,Beam_22,Beam_23,Beam_24,Beam_25,Beam_26,Beam_27,Beam_28,Beam_29,Beam_30,Beam_31,Beam_32,Beam_33,Beam_34,Beam_35,Beam_36,Beam_37,Beam_38,Beam_39,Beam_40,Beam_41,Beam_42,Beam_43,Beam_44,Beam_45,Beam_46,Beam_47,Beam_48,Beam_49,Beam_50,Beam_51,Beam_52,Beam_53,Beam_54,Beam_55,Beam_56,Beam_57,Beam_58,Beam_59,Beam_60,Beam_61,Beam_62
0.0,-28.0,2.4216147447199524e-09,1.277120569912376e-08,5.8964225676209576e-08,2.3832804567015637e-07,8.433183607639122e-07,2.6123887947784868e-06,7.084576934677381e-06,1.681976337079591e-05,3.495873383290509e-05,6.360940888107042e-05,0.00010132506174279356,0.0001413000275667322,0.00017250332411776609,0.00018436672543987998,0.00017250332411776609,0.0001413000275667322,0.00010132506174279356,6.360940888107042e-05,3.495873383290509e-05,1.681976337079591e-05,7.084576934677381e-06,2.6123887947784868e-06,8.433183607639122e-07,2.3832804567015637e-07,5.8964225676209576e-08,1.277120569912376e-08,2.4216147447199524e-09,4.019833423325479e-10,5.841722376674654e-11,7.431964432570272e-12,8.27744271240965e-13,8.070837385313335e-14,6.8892328309318455e-15,5.148171194691922e-16,3.3679446860606783e-17,1.9288869385664894e-18,9.671157288426562e-20,4.245022270880786e-21,1.6312156062045672e-22,5.487907526326989e-24,1.8696769204929437e-25,1.2241435198616613e-24,4.811693134961776e-23,1.5558768543773973e-21,4.1246399416962155e-20,8.964571672175992e-19,1.5973707288047877e-17,2.333536387656671e-16,2.794834594001529e-15,2.744292005596858e-14,2.2092110564576131e-13,1.4580646238009498e-12,7.889491550622195e-12,3.49988629479334e-11,1.2728919273085526e-10,3.795437171588333e-10,9.278221974647834e-10,1.8595180044093251e-09,3.0554043616577576e-09,4.115946093707322e-09,4.545726890149986e-09,4.115946093707322e-09,3.0554043616577576e-09
0.0,-27.0,4.362283818516043e-10,2.3005981478144006e-09,1.0621784001748977e-08,4.293228637595327e-08,1.5191491739299474e-07,4.7059431695245786e-07,1.2762118908699184e-06,3.029903156299834e-06,6.297447570783081e-06,1.1458564813923538e-05,1.8252642300534242e-05,2.5453711212908538e-05,3.1074656325078874e-05,3.321172307910561e-05,3.107465632507887e-05,2.5453711212908528e-05,1.8252642300534236e-05,1.1458564813923531e-05,6.2974475707830765e-06,3.0299031562998315e-06,1.2762118908699175e-06,4.7059431695245744e-07,1.519149173929946e-07,4.293228637595324e-08,1.062178400174897e-08,2.3005981478143993e-09,4.3622838185160407e-10,7.241306377877455e-11,1.0523247371033793e-11,1.3387900885009393e-12,1.49109409255823e-13,1.453876319699166e-14,1.2410227087479554e-15,9.273887990037034e-17,6.066997501437307e-18,3.4746865900953297e-19,1.7421570890923326e-20,7.6469603681474e-22,2.938469641950618e-23,9.93308305130989e-25,3.106191647460246e-25,1.354335501040961e-23,5.341308665071557e-22,1.7271331027219674e-20,4.578641406249579e-19,9.951307175352842e-18,1.7731942335394631e-16,2.5903900652063304e-15,3.1024636275188423e-14,3.046357787658874e-13,2.4523801740835576e-12,1.618554626317866e-11,8.757892373293418e-11,3.885120770063749e-10,1.4129998657927665e-09,4.2132030999825776e-09,1.0299481145028078e-08,2.0641962088841942e-08,3.391714457718077e-08,4.568990621470832e-08,5.0460776346455056e-08,4.568990621470832e-08,3.391714457718077e-08
0.0,-26.0,6.619424498570576e-11,3.4909777480250094e-10,1.6117726439822432e-09,6.514638662674793e-09,2.3051900511867405e-08,7.140900684410781e-08,1.9365517254826837e-07,4.597641055811134e-07,9.555884133804675e-07,1.7387475873487515e-06,2.769695706065144e-06,3.8624015903576915e-06,4.71533604690747e-06,5.039619211763362e-06,4.715336046907226e-06,3.862401590357302e-06,2.769695706064743e-06,1.7387475873484375e-06,9.55588413380269e-07,4.5976410558101e-07,1.9365517254822345e-07,7.140900684409138e-08,2.3051900511862342e-08,6.5146386626734705e-09,1.6117726439819502e-09,3.490977748024458e-10,6.619424498569693e-11,1.0988116049651458e-11,1.5968204809751762e-12,2.0315092458335434e-13,2.2626186595328043e-14,2.2061436002072753e-15,1.8831548939339865e-16,1.4072399667733025e-17,9.206194178222102e-19,5.2725651278584315e-20,2.6435871199481222e-21,1.1603664965635282e-22,4.459521151048873e-24,1.9533816194837637e-25,2.6648705108690888e-24,1.279878567994871e-22,5.047936104732869e-21,1.6322699857887053e-19,4.327158648904723e-18,9.404729720252958e-17,1.675801200193427e-15,2.4481123940815616e-14,2.932060217776959e-13,2.879036001931447e-12,2.317682722696686e-11,1.5296552030557565e-10,8.276863455073597e-10,3.6717297666670797e-09,1.3353905771744544e-08,3.9817921116944364e-08,9.733780167869895e-08,1.9508198362330628e-07,3.205423890654033e-07,4.318037935330869e-07,4.768920852809654e-07,4.318037935330869e-07,3.205423890654033e-07
0.0,-25.0,8.461044838977391e-12,4.4622186210444505e-11,2.0601912770675133e-10,8.327106056978944e-10,2.946527510084922e-09,9.127603297898142e-09,2.4753286311214025e-08,5.8767717852946375e-08,1.2214470329313655e-07,2.2224924997415126e-07,3.540265406007337e-07,4.936977988026229e-07,6.027211237612793e-07,6.441714703693036e-07,6.02721123752805e-07,4.936977987891173e-07,3.5402654058686026e-07,2.2224924996326678e-07,1.221447032862597e-07,5.876771784936473e-08,2.475328630965726e-08,9.127603297329411e-09,2.9465275099095056e-09,8.327106056520837e-10,2.060191276966019e-10,4.462218620853432e-11,8.461044838671708e-12,1.4045170030823143e-12,2.0410792043559932e-13,2.5967047169855763e-14,2.8921121368253788e-15,2.819924893157371e-16,2.40707602287382e-17,1.798754628926706e-18,1.176749153226886e-19,6.739469567372293e-21,3.3790715790101804e-22,1.483203108039472e-23,5.750384631440227e-25,3.839751059591627e-25,2.1406655994377244e-23,1.0297935601799544e-21,4.061585819657521e-20,1.3133297438604114e-18,3.481645934489931e-17,7.567076146788237e-16,1.3483551006717986e-14,1.9697592012684476e-13,2.3591451955399546e-12,2.3164817388685038e-11,1.8648150631031067e-10,1.2307655556466452e-09,6.659591278442997e-09,2.9542857223175248e-08,1.0744596053006747e-07,3.203762894428177e-07,7.831831208051669e-07,1.5696359904581488e-06,2.579094496578547e-06,3.4743073786590283e-06,3.837089241757187e-06,3.4743073786590283e-06,2.579094496578547e-06
0.0,-24.0,9.110143405836e-13,4.804542748283765e-12,2.2182411754936726e-11,8.965929410084396e-11,3.1725737033672193e-10,9.827837728907382e-10,2.6652262743428066e-09,6.327614999472453e-09,1.3151517273730991e-08,2.3929935307463757e-08,3.8118608745308896e-08,5.315723835328952e-08,6.489595549551898e-08,6.935898103575796e-08,6.489595524587646e-08,5.315723795542665e-08,3.811860833660907e-08,2.3929934986815776e-08,1.3151517071144727e-08,6.327614893959792e-09,2.665226228481857e-09,9.827837561363684e-10,3.1725736516910317e-10,8.965929275129988e-11,2.2182411455942872e-11,4.804542692011314e-12,9.110143315784229e-13,1.512266088963148e-13,2.19766286826028e-14,2.795913810714649e-15,3.1139837396536395e-16,3.036258571186587e-17,2.591737540120926e-18,1.9367480930989578e-19,1.2670247747605356e-20,7.256495479533007e-22,3.638301187279719e-23,1.5973823374125952e-24,9.628113276827283e-26,2.5009975776825455e-24,1.4663408650538709e-22,7.054196437692374e-21,2.7822299271173825e-19,8.996449859279361e-18,2.384964874497794e-16,5.183528466797992e-15,9.236377316820146e-14,1.3493062174147623e-12,1.6160398073410973e-11,1.586814881113509e-10,1.2774183551742654e-09,8.430876298709712e-09,4.5618915812946623e-08,2.0237174628125667e-07,7.360163744175486e-07,2.1946120062751267e-06,5.364888528487121e-06,1.0752175187907729e-05,1.7667074418500742e-05,2.3799378849027724e-05,2.6284473591209575e-05,2.3799378849027724e-05,1.7667074418500742e-05
0.0,-23.0,8.262758787070987e-14,4.3576480749138853e-13,2.011912475975131e-12,8.131971573753578e-12,2.8774808622349368e-11,8.913717100966284e-11,2.417325029882154e-10,5.739063680216178e-10,1.1928252619176421e-09,2.1704131124921915e-09,3.457305681201309e-09,4.821286776705898e-09,5.8859690240052775e-09,6.2907556518966405e-09,5.885962771611688e-09,4.82127681207649e-09,3.45729544515613e-09,2.170405081739482e-09,1.1928201880662869e-09,5.739037254162146e-10,2.41731354383002e-10,8.913675138998957e-11,2.8774679197339455e-11,8.13193777390007e-12,2.011904987558436e-12,4.357633981260913e-13,8.262736233257157e-14,1.371598135669713e-14,1.993240661970571e-15,2.5358434813621437e-16,2.824327168889156e-17,2.753831835054208e-18,2.350659263829334e-19,1.7565956326323087e-20,1.1491686466574796e-21,6.58151069771641e-23,3.2998951994297394e-24,1.4717583969418512e-25,2.0918571880710487e-25,1.4573813438015003e-23,8.551607171356352e-22,4.1139644193233026e-20,1.6225795567416996e-18,5.2466747922751735e-17,1.3908969963949251e-15,3.02300224724068e-14,5.38659902496071e-13,7.869071721294763e-12,9.424645780406658e-11,9.254207789707181e-10,7.449826084863319e-09,4.9168357346654036e-08,2.6604673998136666e-07,1.1802197049844103e-06,4.2924026907961136e-06,1.279884362415648e-05,3.128770331193091e-05,6.270603115998547e-05,0.00010303330253009608,0.00013879652866647827,0.00015328944992338113,0.00013879652866647827,0.00010303330253009608
0.0,-22.0,6.317648984408736e-15,3.332320306196937e-14,1.5387482632229192e-13,6.220342400431105e-13,2.201318992560207e-12,6.819773549405307e-12,1.8495759309715985e-11,4.3912441697859836e-11,9.126735584864563e-11,1.6605671425067897e-10,2.644919290852985e-10,3.6879615994386397e-10,4.501756380050554e-10,4.810642933170745e-10,4.50042506404327e-10,3.6858398407155325e-10,2.6427397398370293e-10,1.6588571622439292e-10,9.11593188315895e-11,4.3856172961350676e-11,1.8471302172062176e-11,6.810838629041346e-12,2.198563158574473e-12,6.213145430921634e-13,1.5371537620333207e-13,3.329319358554015e-14,6.312846623049125e-15,1.0479151129030868e-15,1.5228518065875485e-16,1.9374011952547766e-17,2.157802371792659e-18,2.1039422773396308e-19,1.7959156871478516e-20,1.3420478043907468e-21,8.779704853208462e-23,5.02830706574488e-24,2.5222067768019153e-25,2.2646786678158984e-26,1.0114196791687446e-24,7.23596225017725e-23,4.2459641265905164e-21,2.0426272048448119e-19,8.056280528507996e-18,2.6050299840643865e-16,6.9059519101290645e-15,1.5009528525668473e-13,2.674503857722364e-12,3.907078024143503e-11,4.679437132885194e-10,4.594812852979481e-09,3.698918094886951e-08,2.441261374610243e-07,1.3209504348057777e-06,5.859916691986878e-06,2.13122370947516e-05,6.354762344212444e-05,0.00015534678341431286,0.00031134213158007045,0.000511571334368307,0.0006891395658686071,0.0007610984654110424,0.0006891395658686071,0.000511571334368307
0.0,-21.0,4.945876673899598e-16,2.697820484027515e-15,1.2867082762886584e-14,5.356740046242333e-14,1.9434428776220622e-13,6.136038964904033e-13,1.6841650055668068e-12,4.01575596042853e-12,8.316305045493717e-12,1.4961065589145947e-11,2.3395997782412616e-11,3.1835989826335416e-11,3.774744853402875e-11,3.9061192948974074e-11,3.533741490917812e-11,2.7995046099580235e-11,1.9450434740437474e-11,1.1865549641935136e-11,6.3605496695409054e-12,2.997143202278255e-12,1.2414262133432974e-12,4.5185823734793155e-13,1.4445641340491986e-13,4.0538984654343993e-14,9.980614440737309e-15,2.1545696941109454e-15,4.076522419010223e-16,6.757606286977295e-17,9.811958271170514e-18,1.2476616208125782e-18,1.3891863736667488e-19,1.3542851803350665e-20,1.1559057532677661e-21,8.637403721909368e-23,5.6504642596532364e-24,3.2361237973573965e-25,1.6684895192044104e-26,4.9665053146668726e-26,4.2736182975355386e-24,3.058724677050297e-22,1.7948183434320573e-20,8.634422399962053e-19,3.405483334929738e-17,1.101176425812286e-15,2.91922606946834e-14,6.344702009623644e-13,1.130543838989875e-11,1.6515672527052698e-10,1.9780524171795745e-09,1.942280751343261e-08,1.5635756333004028e-07,1.0319495327929619e-06,5.583810886526295e-06,2.477054835419656e-05,9.008930113520939e-05,0.0002686231839131648,0.0006566688935177356,0.0013160793455559985,0.00216247143784811,0.00291307297294536,0.003217251597714563,0.00291307297294536,0.00216247143784811
0.0,-20.0,1.381283457992273e-15,8.661255916191757e-15,4.631934920911033e-14,2.112248156543156e-13,8.212458255189812e-13,2.722142224540274e-12,7.691923330182325e-12,1.8528184234968054e-11,3.80452351242167e-11,6.659486764807795e-11,9.937250616937287e-11,1.2641500242170134e-10,1.3711117607451536e-10,1.2680669114540127e-10,1.0001986768352822e-10,6.730145860534329e-11,3.864883241770418e-11,1.8953732917299658e-11,7.945436914433365e-12,2.8513573417800096e-12,8.780096529268314e-13,2.328167386650679e-13,5.345299737053151e-14,1.0712680221585916e-14,1.8955347055722636e-15,3.0042543869512547e-16,4.331512275308241e-17,5.75250094609773e-18,7.0724212449796565e-19,8.017713879747871e-20,8.295351312278384e-21,7.738873676179635e-22,6.44215035086472e-23,4.7488055963813895e-24,3.0845352589671386e-25,1.76145204492902e-26,2.535414620013862e-27,1.76211074626139e-25,1.5379873674824777e-23,1.1007790689433928e-21,6.459222975128693e-20,3.1073707123048946e-18,1.225571171529619e-16,3.962932569368738e-15,1.050576074538898e-13,2.283342219057199e-12,4.068620518576113e-11,5.943688497890457e-10,7.118648896045101e-09,6.989913212751933e-08,5.627022751878107e-07,3.7137976418569226e-06,2.009511419306667e-05,8.914467339923144e-05,0.0003242149189282144,0.0009667257121235212,0.0023632312537867494,0.004736328875302733,0.007782339224213303,0.010483616876303314,0.011578300117560024,0.010483616876303314,0.007782339224213303
0.0,-19.0,1.7786190591279446e-14,1.1181344844696536e-13,5.990717676025319e-13,2.735502262719092e-12,1.0645560192799497e-11,3.5307994327146763e-11,9.980460531618003e-11,2.4043687511092547e-10,4.936561059719497e-10,8.638153332990389e-10,1.2882207916370131e-09,1.6373170244721533e-09,1.7735704867679014e-09,1.6373349111434326e-09,1.2882503537405456e-09,8.638476001461979e-10,4.936836695593609e-10,2.404563080149987e-10,9.981618214714802e-11,3.531389500333819e-11,1.0648152342789951e-11,2.7364882692232707e-12,5.993975293923538e-13,1.119071278152616e-13,1.780967414458052e-14,2.416408127303457e-15,2.7958328587482613e-16,2.7598408258432766e-17,2.3263621855122e-18,1.6774063162995354e-19,1.0380523977965633e-20,5.549380472363298e-22,2.594742814943015e-23,1.0849605579199668e-24,4.200382975433727e-26,1.6080077876336318e-27,5.127208048795771e-27,5.39777837269324e-25,4.712247610586626e-23,3.372683117721267e-21,1.979044923491929e-19,9.520690425572616e-18,3.7550343357599904e-16,1.2142051162731298e-14,3.218865883813072e-13,6.995944937370762e-12,1.2465869058720507e-10,1.8210900279895333e-09,2.1810867985338614e-08,2.141643400856675e-07,1.7240666337666306e-06,1.1378725271280726e-05,6.156953225474888e-05,0.0002731308611367206,0.0009933638951556102,0.00296195629157561,0.007240717395657103,0.014511664410330347,0.02384435247687812,0.03212081211435414,0.03547481819183852,0.03212081211435414,0.02384435247687812
0.0,-18.0,1.978434724431609e-13,1.2437605239661485e-12,6.6638378164978095e-12,3.0428789478926244e-11,1.1841794994745615e-10,3.9275616114413126e-10,1.110199634269401e-09,2.674556386513545e-09,5.4912983703731245e-09,9.608839300484903e-09,1.4329776733033908e-08,1.8212959545103665e-08,1.972850734545373e-08,1.8212960233146427e-08,1.4329777870193028e-08,9.60884054168682e-09,5.491299430655753e-09,2.6745571340349152e-09,1.110200079592885e-09,3.927563881241818e-10,1.1841804965913607e-10,3.0428827407427804e-11,6.6638503475069874e-12,1.2437641275103963e-12,1.9784437577998905e-13,2.6821464801356608e-14,3.0989513742711664e-15,3.051555233060763e-16,2.5609628654203022e-17,1.8317389017760663e-18,1.1166251874259123e-19,5.801572013221687e-21,2.569218360111882e-22,9.698883698814757e-24,3.121866719799809e-25,8.674392178670472e-27,1.3423836841194299e-26,1.4080094298409243e-24,1.2291901648632016e-22,8.797646609909304e-21,5.162340265690508e-19,2.4834728589377603e-17,9.795010067957798e-16,3.167255016871672e-14,8.396414232247949e-13,1.8248927964211536e-11,3.2517229409381197e-10,4.750314794446435e-09,5.689366658322506e-08,5.586478523936277e-07,4.497229193020523e-06,2.968141397039001e-05,0.00016060417412738787,0.0007124620697143895,0.002591190514966544,0.007726265355430421,0.01888741711741081,0.03785368822020169,0.06219801250570615,0.08378716408924729,0.09253609162476664,0.08378716408924729,0.06219801250570615
0.0,-17.0,1.8710784748160303e-12,1.1762701030978176e-11,6.302236822598612e-11,2.877762723287374e-10,1.1199221915133547e-09,3.714439780509366e-09,1.049956719089108e-08,2.529426569833512e-08,5.193323294221009e-08,9.087433499755882e-08,1.3552197941955007e-07,1.722466684314892e-07,1.865797594091055e-07,1.722466684537838e-07,1.3552197945639728e-07,9.087433503777732e-08,5.193323297656628e-08,2.5294265722556946e-08,1.0499567205320833e-08,3.714439787864169e-09,1.1199221947442984e-09,2.8777627355772935e-10,6.302236863202667e-11,1.1762701147743317e-11,1.871078504086728e-12,2.5365858248777733e-13,2.930756384613662e-14,2.885908036944147e-15,2.4219092700214074e-16,1.7322312712521485e-17,1.0559090710395928e-18,5.485545803383913e-20,2.4287674101915273e-21,9.164840897322158e-23,2.9473887947555246e-24,8.100976331125554e-26,3.1251980091447347e-26,3.126915230601978e-24,2.729767444851208e-22,1.953768420146063e-20,1.1464449337838304e-18,5.5152599998907804e-17,2.1752614300541055e-15,7.033793359625136e-14,1.864663323819766e-12,4.0526950830037725e-11,7.221378483094836e-10,1.0549429231091235e-08,1.2634861799447865e-07,1.2406369343812004e-06,9.987380449656345e-06,6.591604761129129e-05,0.00035666738784459267,0.001582225286011727,0.005754477786161097,0.017158376468657473,0.04194489815099629,0.0840649140729936,0.13812843140639444,0.18607330172449077,0.20550279132206642,0.18607330172449077,0.13812843140639444
0.0,-16.0,1.504421276777184e-11,9.457677988100383e-11,5.06724827235931e-10,2.3138353253176354e-09,9.004618440088294e-09,2.9865568515820485e-08,8.4420683026294e-08,2.0337592474910071e-07,4.175637830626187e-07,7.306656827349912e-07,1.0896504455125475e-06,1.384931505511289e-06,1.5001752395882819e-06,1.3849315055118977e-06,1.0896504455135532e-06,7.306656827360889e-07,4.175637830635565e-07,2.0337592474976185e-07,8.442068302668785e-08,2.986556851602123e-08,9.004618440176483e-09,2.3138353253511805e-09,5.067248272470139e-10,9.457677988419091e-11,1.504421276857078e-11,2.039515520115285e-12,2.356444230638413e-13,2.3203843146795444e-14,1.9473108339967057e-15,1.3927823128473156e-16,8.48992414158867e-18,4.4105929674742035e-19,1.9528224351489764e-20,7.368874090651855e-22,2.3698025997932847e-23,6.499522351068965e-25,7.069251222022642e-26,5.912283477728073e-24,5.161165962008647e-22,3.6939860976657685e-20,2.1675811746479765e-18,1.042769120152648e-16,4.112762494541381e-15,1.3298779229079118e-13,3.5255152678186613e-12,7.662422598453192e-11,1.365344605196344e-09,1.994578503576527e-08,2.3888708278705697e-07,2.345669804359504e-06,1.8883120513491888e-05,0.00012462734118233286,0.0006743503265797341,0.0029915102269165795,0.010879979798109226,0.032441308539985725,0.07930513618700294,0.1589413671981727,0.26115915276625873,0.35180842449311134,0.3885437221455887,0.35180842449311134,0.26115915276625873
0.0,-15.0,1.0283809780169008e-10,6.465008365217135e-10,3.463831451087878e-09,1.5816741437741372e-08,6.155309327938511e-08,2.0415280635459176e-07,5.770765537264292e-07,1.3902218456179012e-06,2.8543510932705238e-06,4.994629503145918e-06,7.448550536684422e-06,9.46701059145043e-06,1.0254785038606077e-05,9.467010591450444e-06,7.448550536684445e-06,4.994629503145943e-06,2.854351093270545e-06,1.3902218456179165e-06,5.770765537264383e-07,2.0415280635459637e-07,6.155309327938714e-08,1.5816741437742143e-08,3.4638314510881326e-09,6.465008365217868e-10,1.0283809780170846e-10,1.394156675030359e-11,1.6108004184787346e-12,1.5861508522668238e-13,1.3311280889465798e-14,9.520676542449906e-16,5.803478463660232e-17,3.0149599502901997e-18,1.3348956617268272e-19,5.037159462283925e-21,1.6199316587647664e-22,4.4406604453125415e-24,1.930831591672985e-25,9.51842402932686e-24,8.307791870501517e-22,5.946111190510387e-20,3.489097776240797e-18,1.678517723262682e-16,6.620204420367941e-15,2.1406691282245986e-13,5.674928175664195e-12,1.2333997896628797e-10,2.197758903569831e-09,3.2106199771257867e-08,3.845301846471036e-07,3.7757623077323e-06,3.0395656948262398e-05,0.000200609316995337,0.0010854837882870623,0.004815354461653027,0.017513214159231096,0.052219911673475616,0.12765536882810558,0.25584369219015735,0.4203809434309505,0.5662966655728792,0.6254284973344363,0.5662966655728792,0.4203809434309505
0.0,-14.0,5.976483242908186e-10,3.7571692773324044e-09,2.0130215422309063e-08,9.191971864586527e-08,3.5771862607066467e-07,1.1864434020587789e-06,3.353706872206027e-06,8.079338048708822e-06,1.6588192355720248e-05,2.902651854534406e-05,4.3287593234457835e-05,5.5017966463502915e-05,5.959615381163529e-05,5.5017966463502915e-05,4.3287593234457835e-05,2.902651854534406e-05,1.6588192355720248e-05,8.079338048708822e-06,3.3537068722060273e-06,1.186443402058779e-06,3.577186260706647e-07,9.191971864586528e-08,2.013021542230907e-08,3.757169277332406e-09,5.976483242908191e-10,8.102205490393875e-11,9.361240546540812e-12,9.217988461406353e-13,7.73591197017614e-14,5.532984860015839e-15,3.372718139474789e-16,1.752157809797266e-17,7.7578073921519965e-19,2.927368335337207e-20,9.414306974945029e-22,2.5804046088743563e-23,7.252108786489413e-25,1.3053398810053237e-23,1.1385157296300156e-21,8.148663689614645e-20,4.781525848920995e-18,2.3002725622380446e-16,9.072453852306583e-15,2.9336136236402967e-13,7.777029336203865e-12,1.690274493448231e-10,3.0118505358819558e-09,4.399894584848563e-08,5.269674670915829e-07,5.174376366504437e-06,4.165478548143193e-05,0.0002749188174889913,0.001487567596306038,0.006599053195613834,0.02400044125168514,0.07156315858941471,0.17494134155872496,0.35061305413133115,0.576098027718372,0.7760637042140637,0.8570990893463658,0.7760637042140637,0.576098027718372
0.0,-13.0,2.9528710412177447e-09,1.8563486092180943e-08,9.94597119376957e-08,4.541585147558793e-07,1.7674222931716363e-06,5.86199981090962e-06,1.6570052154703667e-05,3.9918531327851447e-05,8.195922391563607e-05,0.00014341471824860102,0.00021387607947821245,0.00027183370774032736,0.000294453693929716,0.00027183370774032736,0.00021387607947821245,0.00014341471824860102,8.195922391563607e-05,3.9918531327851447e-05,1.6570052154703667e-05,5.86199981090962e-06,1.7674222931716363e-06,4.541585147558793e-07,9.94597119376957e-08,1.8563486092180943e-08,2.9528710412177447e-09,4.003151517402658e-10,4.625217706843715e-11,4.554439472120212e-12,3.822172589749809e-13,2.733746603242646e-14,1.6663983348506037e-15,8.657091212182604e-17,3.832990717210186e-18,1.4463591435054123e-19,4.651436835897463e-21,1.2748951252223917e-22,3.1209081876573535e-24,1.5275029499347115e-23,1.3283369476776505e-21,9.50725976944069e-20,5.5787316873333324e-18,2.683788363364453e-16,1.0585069993745242e-14,3.4227240001824143e-13,9.0736642155748e-12,1.9720876086069065e-10,3.5140050588302817e-09,5.133472476565082e-08,6.148267728220947e-07,6.037080695594338e-06,4.8599731348680265e-05,0.00032075499893325916,0.0017355841521666704,0.007699288539259037,0.02800194464094948,0.08349461512552726,0.2041086541022198,0.40906945123312743,0.6721486872162138,0.9054538895915749,1.0,0.9054538895915749,0.6721486872162138
0.0,-12.0,1.2403674435716372e-08,7.797680110825474e-08,4.177852229661045e-07,1.907714316205729e-06,7.424140915374186e-06,2.4623607391526518e-05,6.960328759397007e-05,0.0001676796783981542,0.0003442735955154655,0.0006024203053960809,0.0008983965850202272,0.0011418503430729605,0.0012368666646519317,0.0011418503430729605,0.0008983965850202272,0.0006024203053960809,0.0003442735955154655,0.0001676796783981542,6.960328759397007e-05,2.4623607391526518e-05,7.424140915374186e-06,1.907714316205729e-06,4.177852229661045e-07,7.797680110825474e-08,1.2403674435716372e-08,1.68154272386476e-09,1.9428445681915385e-10,1.9131138360196732e-11,1.605521669541803e-12,1.1483231872660282e-13,6.999785001509155e-15,3.636452098901411e-16,1.610065875135254e-17,6.075499973666587e-19,1.953858035100939e-20,5.35522197193915e-22,1.2651230442417918e-23,1.5362976919546253e-23,1.3194528615962896e-21,9.443650923621777e-20,5.54140687257175e-18,2.6658323279898074e-16,1.051424999398471e-14,3.399824074814252e-13,9.012956360269685e-12,1.9588932467319296e-10,3.4904944124602357e-09,5.099126693327348e-08,6.107132400887466e-07,5.99668927128924e-06,4.827457214193804e-05,0.00031860896976566015,0.0017239721298263786,0.007647776020888425,0.027814596072263602,0.08293598975727799,0.2027430537950707,0.40633254930848156,0.6676516390251429,0.8993958999625986,0.9933094443586643,0.8993958999625986,0.6676516390251429
0.0,-11.0,4.429588059513918e-08,2.7846998798486933e-07,1.4919904941741842e-06,6.812810671405375e-06,2.6513019284185128e-05,8.793558541781014e-05,0.0002485665785788229,0.0005988160243200547,0.0012294664905989647,0.00215135749121836,0.003208345080595339,0.004077764755630445,0.004417086112141716,0.004077764755630445,0.003208345080595339,0.00215135749121836,0.0012294664905989647,0.0005988160243200547,0.0002485665785788229,8.793558541781014e-05,2.6513019284185128e-05,6.812810671405375e-06,1.4919904941741842e-06,2.7846998798486933e-07,4.429588059513918e-08,6.005108897203702e-09,6.938267483038526e-10,6.83209338365239e-11,5.733623252973168e-12,4.100880513382152e-13,2.4997563603062122e-14,1.2986462100218487e-15,5.74985147545762e-17,2.1696765969152296e-18,6.977598666258944e-20,1.9124486442859693e-21,4.47930977861356e-23,1.3670738065300464e-23,1.1158312621116928e-21,7.98619829619679e-20,4.686193336658502e-18,2.2544104736116243e-16,8.891570208574914e-15,2.8751241862528464e-13,7.621973446513862e-12,1.6565743485636208e-10,2.951801236301656e-09,4.3121709130064136e-08,5.16460960568946e-07,5.0712113279769085e-06,4.0824285872461487e-05,0.0002694375752311239,0.0014579089558216217,0.006467483412329857,0.023521928234650706,0.07013635553333629,0.17145341780451315,0.3436226447224098,0.5646119720054692,0.7605907976695508,0.8400105255637395,0.7605907976695508,0.5646119720054692
0.0,-10.0,1.3448796568280346e-07,8.454705422858097e-07,4.529874193348478e-06,2.068456559547316e-05,8.049692160381773e-05,0.00026698369769547874,0.0007546799621242643,0.0018180821296936947,0.0037328177016527075,0.0065317968299329066,0.00974094650113008,0.01238061596585467,0.013410839055153358,0.01238061596585467,0.00974094650113008,0.0065317968299329066,0.0037328177016527075,0.0018180821296936947,0.0007546799621242643,0.00026698369769547874,8.049692160381773e-05,2.068456559547316e-05,4.529874193348478e-06,8.454705422858097e-07,1.3448796568280346e-07,1.823227958080715e-08,2.1065468540643335e-09,2.074311037905365e-10,1.7408014400521817e-11,1.2450798366418263e-12,7.589580409811826e-14,3.942856188453026e-15,1.7457285362048233e-16,6.587415980634862e-18,2.1184883048003626e-19,5.806436837288599e-21,1.3571956872047675e-22,1.1902434040830892e-23,8.034025013796402e-22,5.749841258723539e-20,3.373929191005089e-18,1.623112995768002e-16,6.4016838669140255e-15,2.070009648100063e-13,5.487609421285242e-12,1.1926875717987525e-10,2.1252149968456244e-09,3.104643422659704e-08,3.7183756317603687e-07,3.6511314630022586e-06,2.939235321968058e-05,0.00019398757902559135,0.0010496540006974297,0.004656408626264658,0.016935135748380584,0.05049623015616568,0.12344170410170287,0.2473987709059932,0.4065049555328459,0.5476042728728352,0.6047842735755925,0.5476042728728352,0.4065049555328459
